path,story,rate,frames,duration_s,channels,nonfinite,scan
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s4002b-ex01_normed.wav,s4002b-ex01,44100,1527249,34.63149659863946,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s4002b-ex01_question_normed.wav,s4002b-ex01_question,44100,188630,4.277324263038548,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s4003b-ex01_normed.wav,s4003b-ex01,44100,1119873,25.393945578231293,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s4003b-ex01_question_normed.wav,s4003b-ex01_question,44100,184105,4.174716553287982,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/welcome_normed.wav,welcome,44100,87288,1.9793197278911565,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/excerpts/Block 1/catalan-m01_normed.wav,catalan-m01,44100,151842,3.44312925170068,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/excerpts/Block 1/s1303a-ex01_normed.wav,s1303a-ex01,44100,1508923,34.2159410430839,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/excerpts/Block 1/s1401a-ex01_normed.wav,s1401a-ex01,44100,1556030,35.284126984126985,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/excerpts/Block 1/s1901b-ex01_normed.wav,s1901b-ex01,44100,1648794,37.38761904761905,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/excerpts/Block 1/s2102a-ex01_normed.wav,s2102a-ex01,44100,1243116,28.18857142857143,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/excerpts/Block 1/s2301a-ex01_normed.wav,s2301a-ex01,44100,993895,22.537301587301588,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/excerpts/Block 1/s3001b-ex01_normed.wav,s3001b-ex01,44100,2168962,49.18281179138322,1,0,ALL_SAMPLES
